HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.include,Input.url,Input.brand_identity,Input.source,Input.cb_id,Input.cb_desc,Input.logo_file,Input.logo_url,Answer.boring,Answer.charming,Answer.cheerful,Answer.confident,Answer.contemporary,Answer.cool,Answer.corporate,Answer.daring,Answer.dishonest,Answer.down-to-earth,Answer.exciting,Answer.familiar_with,Answer.family-oriented,Answer.favorability_rating,Answer.feminine,Answer.friendly,Answer.glamorous,Answer.good looking,Answer.hard working,Answer.honest,Answer.imaginative,Answer.independent,Answer.intelligent,Answer.leader,Answer.logo_consist,Answer.masculine,Answer.original,Answer.outdoorsy,Answer.purch_lik,Answer.purchased,Answer.real,Answer.reliable,Answer.rugged,Answer.secure,Answer.sentimental,Answer.sincere,Answer.small-town,Answer.smooth,Answer.spirited,Answer.successful,Answer.technical,Answer.tough,Answer.trendy,Answer.ugly,Answer.unique,Answer.up-to-date,Answer.upper class,Answer.western,Answer.wholesome,Answer.young,QC.Boring,QC.Dishonest,QC.Ugly,QC.SD,Approve,Reject
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,34J10VATJH6PR5M3H0SG1DU4ADDIQA,A2LMNFSF3LG9VS,Submitted,Sat Apr 15 23:11:00 PDT 2017,Sat Apr 15 23:13:20 PDT 2017,Mon Apr 17 23:13:20 PDT 2017,,,,140,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,3,0,0,3,0,0,0,2,3,2,0,0,0,2,1,0,3,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3ERET4BTVOHA51V50126SYJSSHWK9Z,A31681CCEVDIH3,Submitted,Sat Apr 15 21:10:16 PDT 2017,Sat Apr 15 21:23:39 PDT 2017,Mon Apr 17 21:23:39 PDT 2017,,,,803,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,3,3,2,2,0,3,4,3,0,4,3,2,3,4,1,2,0,1,4,3,0,4,3,4,3,4,4,4,4,1,4,4,4,3,1,4,4,1,2,3,4,4,0,4,4,1,0,4,4,0,TRUE,FALSE,FALSE,FALSE,,Failed quality control check.
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,36U2A8VAG37P623D8DUMRFCJ1QGYK1,A32QYANWMXW8EL,Submitted,Sat Apr 15 20:50:46 PDT 2017,Sat Apr 15 20:53:34 PDT 2017,Mon Apr 17 20:53:34 PDT 2017,,,,168,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,1,1,4,2,0,1,3,0,0,1,0,2,3,3,0,2,0,2,3,1,3,1,3,3,3,3,3,3,2,1,2,4,3,4,1,2,0,1,4,2,3,4,0,0,1,1,2,0,2,2,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3TXD01ZLD6PNBRU5DKAHHDHA8GG4UK,A33CFLCMJNHHNC,Submitted,Sat Apr 15 21:03:18 PDT 2017,Sat Apr 15 21:05:15 PDT 2017,Mon Apr 17 21:05:15 PDT 2017,,,,117,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0,2,0,0,1,1,0,1,0,2,2,1,0,0,3,1,2,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3I3WADAZ9SCAU5E8V3HINZVZQQU5OK,A3GLMBZSG3VU4P,Submitted,Sun Apr 16 05:09:50 PDT 2017,Sun Apr 16 05:11:29 PDT 2017,Tue Apr 18 05:11:29 PDT 2017,,,,99,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,2,0,1,2,3,0,0,0,0,1,0,1,2,1,0,2,0,0,4,3,1,1,0,0,2,3,0,2,1,0,2,1,2,1,0,2,0,0,2,4,1,3,0,3,0,1,0,4,1,0,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3F1567XTNYDWG4T0D6M3OKV1RNOQ9X,AA402T4YY1S7N,Submitted,Sat Apr 15 21:27:36 PDT 2017,Sat Apr 15 21:29:12 PDT 2017,Mon Apr 17 21:29:12 PDT 2017,,,,96,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,2,2,2,3,2,1,3,2,1,3,1,2,2,3,1,2,0,2,3,4,2,2,4,4,2,3,2,3,3,1,3,4,1,3,2,2,1,2,2,4,4,3,1,2,1,2,1,3,3,2,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3WLEIWSYHQP83R9Y97KU5JVMUUNH25,ANQG22MEKC96H,Submitted,Sun Apr 16 03:01:11 PDT 2017,Sun Apr 16 03:03:53 PDT 2017,Tue Apr 18 03:03:53 PDT 2017,,,,162,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,0,1,3,4,2,3,4,2,1,2,2,2,4,3,1,2,1,1,4,4,4,3,4,3,4,4,3,1,3,1,2,3,3,3,2,2,0,1,3,3,3,4,1,0,1,3,2,1,3,0,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,34S9DKFK75XQE8OG5QM2J7TNVLUYNF,APNTEGPF7QZQI,Submitted,Sun Apr 16 05:48:48 PDT 2017,Sun Apr 16 05:51:16 PDT 2017,Tue Apr 18 05:51:16 PDT 2017,,,,148,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,0,0,0,3,2,0,2,0,0,3,1,2,0,4,0,4,0,1,2,3,0,2,2,3,3,4,1,1,4,1,3,4,1,3,0,3,0,0,2,3,1,2,1,0,0,2,0,0,2,1,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3Z7ISHFUH235GRBHVAZ2FHCUCKQZ8A,AUZBKS5UI3MXB,Submitted,Sat Apr 15 20:57:55 PDT 2017,Sat Apr 15 21:00:15 PDT 2017,Mon Apr 17 21:00:15 PDT 2017,,,,140,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,0,0,1,4,1,2,1,1,0,3,0,2,2,3,0,0,0,1,4,3,1,1,2,2,4,3,1,0,3,1,3,4,3,0,2,1,1,1,1,3,4,3,1,0,0,3,0,0,2,1,FALSE,FALSE,FALSE,FALSE,x,
3P6ENY9P7A39RSP6880L4F7JJ82HIO,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3K9FOBBF2JR6E9HHMBXCPZRRM6LLN5,AY0758IITCGOZ,Submitted,Sun Apr 16 00:48:42 PDT 2017,Sun Apr 16 00:50:43 PDT 2017,Tue Apr 18 00:50:43 PDT 2017,,,,121,0% (0/0),0% (0/0),0% (0/0),autozone,2,http://www.autozone.com/,AutoZone is the leading retailer and a leading distributor of automotive replacement parts and accessories in the U.S.AutoZone is built on a culture of philanthropy which does all they can to meet the needs of the present while protecting our future.,BD,autozone,"For over 30 years, AutoZone has been committed to providing the best auto parts, prices and customer service in the automotive aftermarket industry. At AutoZone.com they focuses on putting customers first, according to their highly dedicated crew of skilled staff who specialize in various essential car and machine products. Their staff is dedicated to bringing only the best quality of automotive parts of customers and clients all over the world.  Without any doubt, today, AutoZone.com is the leading retailer and a leading distributor of automotive replacement parts and accessories in the United States.",autozone.jpg,http://www.columbia.edu/~rtd2118/logos/autozone.jpg,0,3,2,3,1,2,2,3,0,3,1,2,3,3,0,3,0,2,4,3,2,3,3,3,3,4,4,4,3,1,3,3,4,4,3,3,0,3,1,3,4,3,3,0,3,3,0,1,3,0,FALSE,FALSE,FALSE,FALSE,x,
3D1TUISJWJ7EWEVQ877KNUW9DG4IUQ,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,34T446B1C2MAQ9V48S2FB45RK4TC02,A1601UNFFAAQOI,Submitted,Sat Apr 15 21:02:59 PDT 2017,Sat Apr 15 21:05:21 PDT 2017,Mon Apr 17 21:05:21 PDT 2017,,,,142,0% (0/0),0% (0/0),0% (0/0),barnes-noble,2,http://www.barnesandnoble.com/,"With so many titles, it is vital to give customers an easy way to find precisely the books they are looking for. Our search engine enables customers to locate books by title, author, or keyword in a few seconds at most. Customers with a general idea of what they want can use our Browse pages to sift through hundreds of categories to find exactly the right book. To further assist users, we offer descriptions and reviews, and our See Inside program lets customers read excerpts from tens of thousands of titles. We also offer editor recommendations and customer reviews on hundreds of thousands of titles.",F500,barnes-noble,"Barnes & Noble is a multi-channel distribution platform that provides access to trade books, textbooks, magazines, newspapers, and other content. It operates as a content, commerce, and technology company.     Barnes & Noble's main business is the sale of trade books, mass-market paperbacks, children's books, bargain books, magazines, gift, cafe products and services, music, and movies direct to customers. As of January 2009, the company operated 778 bookstores and a website.     Barnes & Noble was founded in 1917 by [Leonard Riggio](http://www.crunchbase.com/person/leonard-riggio). It is headquartered in New York, N.Y.",barnes-noble.png,http://www.columbia.edu/~rtd2118/logos/barnes-noble.png,1,1,2,2,1,1,2,1,0,2,1,1,3,2,0,2,0,0,1,2,2,3,3,1,2,0,1,1,3,1,1,3,0,2,2,3,0,0,1,2,1,1,1,0,1,1,1,0,2,0,FALSE,FALSE,FALSE,FALSE,x,
3D1TUISJWJ7EWEVQ877KNUW9DG4IUQ,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3ZWFC4W1UWF5TFZDT7BV36RHQ7RRFX,A17ELSQUMU0QT6,Submitted,Sun Apr 16 04:35:32 PDT 2017,Sun Apr 16 04:37:59 PDT 2017,Tue Apr 18 04:37:59 PDT 2017,,,,147,0% (0/0),0% (0/0),0% (0/0),barnes-noble,2,http://www.barnesandnoble.com/,"With so many titles, it is vital to give customers an easy way to find precisely the books they are looking for. Our search engine enables customers to locate books by title, author, or keyword in a few seconds at most. Customers with a general idea of what they want can use our Browse pages to sift through hundreds of categories to find exactly the right book. To further assist users, we offer descriptions and reviews, and our See Inside program lets customers read excerpts from tens of thousands of titles. We also offer editor recommendations and customer reviews on hundreds of thousands of titles.",F500,barnes-noble,"Barnes & Noble is a multi-channel distribution platform that provides access to trade books, textbooks, magazines, newspapers, and other content. It operates as a content, commerce, and technology company.     Barnes & Noble's main business is the sale of trade books, mass-market paperbacks, children's books, bargain books, magazines, gift, cafe products and services, music, and movies direct to customers. As of January 2009, the company operated 778 bookstores and a website.     Barnes & Noble was founded in 1917 by [Leonard Riggio](http://www.crunchbase.com/person/leonard-riggio). It is headquartered in New York, N.Y.",barnes-noble.png,http://www.columbia.edu/~rtd2118/logos/barnes-noble.png,1,0,0,1,0,1,1,0,0,1,0,2,1,3,0,2,0,0,0,1,0,0,2,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,x,
3D1TUISJWJ7EWEVQ877KNUW9DG4IUQ,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3NKQQ8O390D0BNDY6VBAKHBGLT9DU6,A1RWNYJA5X25YH,Submitted,Sat Apr 15 20:52:00 PDT 2017,Sat Apr 15 20:54:07 PDT 2017,Mon Apr 17 20:54:07 PDT 2017,,,,127,100% (1/1),100% (1/1),100% (1/1),barnes-noble,2,http://www.barnesandnoble.com/,"With so many titles, it is vital to give customers an easy way to find precisely the books they are looking for. Our search engine enables customers to locate books by title, author, or keyword in a few seconds at most. Customers with a general idea of what they want can use our Browse pages to sift through hundreds of categories to find exactly the right book. To further assist users, we offer descriptions and reviews, and our See Inside program lets customers read excerpts from tens of thousands of titles. We also offer editor recommendations and customer reviews on hundreds of thousands of titles.",F500,barnes-noble,"Barnes & Noble is a multi-channel distribution platform that provides access to trade books, textbooks, magazines, newspapers, and other content. It operates as a content, commerce, and technology company.     Barnes & Noble's main business is the sale of trade books, mass-market paperbacks, children's books, bargain books, magazines, gift, cafe products and services, music, and movies direct to customers. As of January 2009, the company operated 778 bookstores and a website.     Barnes & Noble was founded in 1917 by [Leonard Riggio](http://www.crunchbase.com/person/leonard-riggio). It is headquartered in New York, N.Y.",barnes-noble.png,http://www.columbia.edu/~rtd2118/logos/barnes-noble.png,0,4,4,4,2,4,4,4,0,4,4,2,4,4,2,4,1,4,4,4,4,4,4,4,4,2,4,2,4,1,4,4,2,4,2,4,0,4,4,4,2,2,4,0,4,4,2,2,4,0,FALSE,FALSE,FALSE,FALSE,x,
3D1TUISJWJ7EWEVQ877KNUW9DG4IUQ,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,3AMYWKA6YDU6D9EM0MRNF59ZMLXO6B,A1SJI2TEA1X4OQ,Submitted,Sat Apr 15 20:51:08 PDT 2017,Sat Apr 15 20:56:00 PDT 2017,Mon Apr 17 20:56:00 PDT 2017,,,,292,0% (0/0),0% (0/0),0% (0/0),barnes-noble,2,http://www.barnesandnoble.com/,"With so many titles, it is vital to give customers an easy way to find precisely the books they are looking for. Our search engine enables customers to locate books by title, author, or keyword in a few seconds at most. Customers with a general idea of what they want can use our Browse pages to sift through hundreds of categories to find exactly the right book. To further assist users, we offer descriptions and reviews, and our See Inside program lets customers read excerpts from tens of thousands of titles. We also offer editor recommendations and customer reviews on hundreds of thousands of titles.",F500,barnes-noble,"Barnes & Noble is a multi-channel distribution platform that provides access to trade books, textbooks, magazines, newspapers, and other content. It operates as a content, commerce, and technology company.     Barnes & Noble's main business is the sale of trade books, mass-market paperbacks, children's books, bargain books, magazines, gift, cafe products and services, music, and movies direct to customers. As of January 2009, the company operated 778 bookstores and a website.     Barnes & Noble was founded in 1917 by [Leonard Riggio](http://www.crunchbase.com/person/leonard-riggio). It is headquartered in New York, N.Y.",barnes-noble.png,http://www.columbia.edu/~rtd2118/logos/barnes-noble.png,0,1,3,3,3,1,0,0,0,4,2,0,3,3,2,3,0,3,3,3,2,2,2,1,3,0,1,2,2,0,3,4,2,3,3,2,0,1,2,2,0,1,2,0,1,1,0,3,0,1,FALSE,FALSE,FALSE,FALSE,x,
3D1TUISJWJ7EWEVQ877KNUW9DG4IUQ,395K4VYE02V186ITZXV32V7H11P56Z,Evaluate how well words describe brands ($0.3 per 2-3 min),"We will give you a company information, and you will evaluate how well certain words describe the brand.","branding, marketing, survey",$0.30,Sat Apr 15 20:48:43 PDT 2017,20,BatchId:2767892;OriginalHitTemplateId:920937305;,1200,172800,Sat Apr 22 20:48:43 PDT 2017,,,30ZX6P7VFA34UX4OX7NFHWB17MMJ27,A1YY98SJG37KSU,Submitted,Sat Apr 15 21:25:04 PDT 2017,Sat Apr 15 21:30:10 PDT 2017,Mon Apr 17 21:30:10 PDT 2017,,,,306,0% (0/0),0% (0/0),0% (0/0),barnes-noble,2,http://www.barnesandnoble.com/,"With so many titles, it is vital to give customers an easy way to find precisely the books they are looking for. Our search engine enables customers to locate books by title, author, or keyword in a few seconds at most. Customers with a general idea of what they want can use our Browse pages to sift through hundreds of categories to find exactly the right book. To further assist users, we offer descriptions and reviews, and our See Inside program lets customers read excerpts from tens of thousands of titles. We also offer editor recommendations and customer reviews on hundreds of thousands of titles.",F500,barnes-noble,"Barnes & Noble is a multi-channel distribution platform that provides access to trade books, textbooks, magazines, newspapers, and other content. It operates as a content, commerce, and technology company.     Barnes & Noble's main business is the sale of trade books, mass-market paperbacks, children's books, bargain books, magazines, gift, cafe products and services, music, and movies direct to customers. As of January 2009, the company operated 778 bookstores and a website.     Barnes & Noble was founded in 1917 by [Leonard Riggio](http://www.crunchbase.com/person/leonard-riggio). It is headquartered in New York, N.Y.",barnes-noble.png,http://www.columbia.edu/~rtd2118/logos/barnes-noble.png,0,1,3,4,2,3,4,3,0,4,3,2,4,4,0,4,0,2,4,4,3,2,3,4,2,2,3,3,4,1,4,4,4,3,2,4,0,3,4,4,3,3,3,0,3,4,4,3,4,1,FALSE,FALSE,FALSE,FALSE,x,
