name,area,frac,r,g,b,color_label
panera-bread,39595,0.778264801,254.9180452,254.9251673,254.8693017,0
paramount,6744,0.213094034,13.10572361,107.2479241,167.5217972,3
paramount,24904,0.786905966,252.0272647,252.9685191,253.7076373,0
parker-hannifin,113605,0.389752299,253.8212227,253.8212227,253.8212227,0
parker-hannifin,177875,0.610247701,0.82426423,0.82426423,0.82426423,1
parliament,2663,0.137836439,33.99624484,80.04731506,132.4325948,3
parliament,16657,0.862163561,249.6941826,250.4891637,250.7032479,0
patterson-companies,5437,0.076305559,208.661762,187.972963,120.4713997,12
patterson-companies,1840,0.025823474,22.99076087,66.22771739,107.5369565,3
patterson-companies,1653,0.023199023,2.61E-12,39.08650938,91.24682396,7
patterson-companies,62323,0.874671944,254.3469185,254.3455065,254.2048361,0
pbf-energy,1822,0.05422619,199.370472,34.54665203,62.68825467,13
pbf-energy,2037,0.060625,16.85321551,90.64702995,166.3269514,3
pbf-energy,29741,0.88514881,253.8847719,253.4881477,253.6077469,0
peabody-energy-corporation,33551,0.461118747,3.113677685,103.2414831,164.7607523,3
peabody-energy-corporation,39209,0.538881253,251.4455865,252.7079497,253.6032799,0
pedigree,9354,0.129163215,220.1786211,36.84275788,34.31544629,2
pedigree,54567,0.753479702,254.4249638,254.2671761,254.2398886,0
pedigree,6114,0.084424192,11.60909388,7.809126595,7.752208047,1
pedigree,2385,0.032932891,188.1472315,158.0268456,85.63171141,12
penske-automotive-group,3183,0.102650929,47.06220547,43.62425385,44.68080427,1
penske-automotive-group,2237,0.072142673,237.5100581,33.41037103,51.91953509,2
penske-automotive-group,19856,0.640350877,251.3915496,251.1133102,251.2819157,0
penske-automotive-group,5732,0.184855521,181.7192462,177.6504973,180.7592043,8
performance-food-group-company,14702,0.187017414,169.9690518,50.2788056,56.41572575,13
performance-food-group-company,59347,0.75492603,254.2873271,253.9413955,253.9674963,0
performance-food-group-company,4564,0.058056556,126.9458808,115.6483348,119.3260298,6
petsmart,10623,0.167359864,3.792243246,104.6115975,179.3322978,3
petsmart,6197,0.097630526,229.2241407,25.50395353,56.48184605,2
petsmart,46654,0.73500961,253.7259399,253.6986754,254.1328075,0
pfizer,3054,0.233915441,11.69875573,156.0671251,221.2665357,9
pfizer,10002,0.766084559,252.3766247,253.8591282,254.1843631,0
pge,24734,0.374479553,23.71270316,137.8738983,197.4167947,9
pge,1732,0.026222956,253.0132794,183.9734411,18.72632794,11
pge,39583,0.599297491,254.0400172,254.3223859,254.4247025,0
philadelphia-insurance-companies,2169,0.028322213,143.2213001,157.5325035,184.6666667,8
philadelphia-insurance-companies,8566,0.1118525,3.967896334,63.01085688,126.5752977,3
philadelphia-insurance-companies,2944,0.038441952,-6.25E-13,39.68002717,116.3369565,7
philadelphia-insurance-companies,62904,0.821383336,254.3745231,254.4421181,254.5822364,0
philip-morris,10100,0.016789262,118.2069341,105.3561169,93.28895493,6
philip-morris,52115,0.086630927,223.1127117,186.3208141,139.6768458,12
philip-morris,11017,0.018313593,73.94692839,65.13367866,59.74600145,6
philip-morris,8962,0.014897561,168.1756304,150.1118054,128.6201741,8
philip-morris,49505,0.082292316,36.3009595,32.09087971,32.81003939,1
philip-morris,460755,0.765914475,254.6469859,254.6073076,254.5949018,0
philip-morris,9121,0.015161867,236.7745861,47.12838505,46.97028835,2
phillips,25769,0.372362869,13.08917692,94.9539369,216.152082,7
phillips,43435,0.627637131,253.1554277,253.6369748,254.6224013,0
pitney-bowes-inc,2249,0.030474255,165.2396621,146.2338817,184.2787906,8
pitney-bowes-inc,1994,0.02701897,47.11835507,121.1549649,191.5170512,3
pitney-bowes-inc,65890,0.892818428,254.4096676,254.4666717,254.6336015,0
pitney-bowes-inc,3667,0.049688347,77.49031906,77.49031906,77.49031906,6
pizza-hut,25226,0.420510427,238.0752002,58.30698486,67.41282803,2
pizza-hut,34763,0.579489573,254.7990392,253.0139804,253.0800564,0
plains-gp-holdings,5091,0.087700258,3.947554508,47.03142801,95.04046356,3
plains-gp-holdings,1374,0.023669251,3.50E-12,18.09898108,79.90975255,7
plains-gp-holdings,2302,0.039655469,179.4882711,171.8266725,186.9409209,8
plains-gp-holdings,1448,0.024944014,118.0490331,75.82251381,106.8763812,6
plains-gp-holdings,47835,0.824031008,254.3511446,254.4715794,254.5900909,0
pnc,12794,0.103344103,255,85.99265281,2.97373769,2
pnc,14675,0.118537964,4.816286201,50.9274276,205.9462351,7
pnc,96331,0.778117932,254.3558045,254.162087,254.4093179,0
polaris-inds,3714,0.16678642,14.18712978,80.02477114,148.9717286,3
polaris-inds,18554,0.83321358,252.2722324,252.7193597,253.427994,0
porsche,1938,0.036817508,250.9102167,224.9504644,154.4742002,12
porsche,1798,0.034157833,241.3453838,204.8837597,74.23025584,11
porsche,1205,0.022892207,177.2572614,142.9228216,56.01576763,12
porsche,1261,0.023956077,162.7454401,0.409199048,40.38065028,13
porsche,786,0.014932178,96.38549618,84.16284987,46.49363868,6
porsche,41670,0.791633421,254.9304536,254.9270938,254.8898968,0
porsche,3370,0.064022189,9.61810089,7.462017804,7.431454006,1
porsche,610,0.011588586,170.2491803,164.1655738,152.9180328,8
ppg,53703,0.483140508,1.719699086,120.4233097,169.2875258,9
ppg,57451,0.516859492,252.7301875,253.7515274,254.2135907,0
ppl-corporation,4026,0.057537301,37.28464978,162.5707899,218.70616,9
ppl-corporation,6588,0.094151946,7.56284153,83.08879781,159.6376746,3
ppl-corporation,59358,0.848310753,254.1419522,254.5355807,254.7923953,0
prada,20912,0.803072197,254.1588562,254.1588562,254.1588562,0
prada,4307,0.165399386,3.268400279,3.268400279,3.268400279,1
prada,821,0.031528418,129.5322777,129.5322777,129.5322777,6
pratt-and-whitney,11253,0.154438406,0.972896117,97.13054297,165.1798631,3
pratt-and-whitney,1492,0.020476504,114.3914209,139.3793566,164.7868633,8
pratt-and-whitney,56776,0.779205094,254.7650944,254.8376779,254.8872763,0
pratt-and-whitney,1291,0.01771794,9.914794733,9.229279628,9.398915569,1
pratt-and-whitney,2052,0.028162055,193.4502924,201.8947368,210.787037,8
praxair,5415,0.106435254,55.85263158,183.9379501,86.59316713,10
praxair,45461,0.893564746,252.9692044,253.7725743,253.1563978,0
precision-castparts-corp,6205,0.211234043,40.04270749,57.82272361,146.8973409,7
precision-castparts-corp,20456,0.696374468,254.0743547,254.1107255,254.2398807,0
precision-castparts-corp,2714,0.092391489,185.105748,187.940678,196.1179071,8
priceline,12890,0.2062532,14.85174554,133.132661,193.377114,9
priceline,49606,0.7937468,253.8338104,254.24366,254.5429988,0
principal-financial-group,3142,0.076634146,3.756206238,151.5802037,209.1282623,9
principal-financial-group,35038,0.854585366,253.912809,254.0621611,254.1587134,0
principal-financial-group,2820,0.068780488,91.8929078,92.75851064,94.72056738,6
progressive,66455,0.376251246,30.05433752,93.47507336,163.8439546,3
progressive,110169,0.623748754,253.3400412,253.8111084,254.3288947,0
prudential,11051,0.171455612,8.097547733,123.3494706,193.6620215,3
prudential,53403,0.828544388,253.0861749,253.8002359,254.4046027,0
pseg,738,0.03125,244.3401084,129.3536585,58.89701897,5
pseg,20565,0.870807927,254.3656212,253.8761974,253.6634573,0
pseg,1700,0.071985095,5.372941176,7.171176471,7.171176471,1
pseg,613,0.025956978,135.8009788,136.2659054,136.2659054,6
publix,9710,0.177163918,64.57837281,145.3214212,47.89649846,10
publix,960,0.017515691,44.35520833,137.4645833,19.45416667,10
publix,44138,0.805320391,254.260841,254.5340976,254.2155965,0
pultegroup,2365,0.084995508,22.34164905,57.08794926,98.48794926,3
pultegroup,1054,0.037879605,227.6878558,163.3235294,61.58254269,5
pultegroup,24406,0.877124888,254.2821028,254.1783988,254.0570352,0
purina,4124,0.053223891,227.7240543,4.590203686,13.84869059,2
purina,38570,0.497780187,254.4122375,253.9894218,253.9967073,0
purina,32381,0.417905632,27.50674778,27.50674778,25.52719187,1
purina,2409,0.03109029,161.8248236,135.8572022,135.9730178,8
pvh-corp,13671,0.484375,251.7436179,251.7436179,251.7436179,0
pvh-corp,14553,0.515625,1.54820312,1.54820312,1.54820312,1
quaker-foods-and-snacks,36625,0.288986555,14.71273402,34.88311228,63.3119917,1
quaker-foods-and-snacks,41998,0.33138177,169.4560806,56.59429334,56.5741914,13
quaker-foods-and-snacks,48113,0.379631675,250.1982622,244.3617694,237.965037,0
qualcomm,56810,0.213988948,3.082784721,103.8494983,179.9166168,3
qualcomm,208671,0.786011052,254.3107859,254.5863872,254.7949116,0
quanta-services-inc,18920,0.259626204,236.5689218,24.7384778,44.17515856,2
quanta-services-inc,3060,0.041990285,240.5039216,153.0447712,118.8013072,12
quanta-services-inc,12452,0.170870269,34.51662384,30.64166399,31.66912946,1
quanta-services-inc,38442,0.527513242,254.8120805,254.2807086,254.2693408,0
quest-diagnostic,8881,0.137886598,8.95079383,133.7682693,89.24625605,4
quest-diagnostic,55527,0.862113402,253.3123886,254.06233,253.7622418,0
quintiles-transnational-holdings,1499,0.038435897,182.4883256,14.63909273,50.32488326,13
quintiles-transnational-holdings,33521,0.859512821,254.5957758,254.4921094,254.5162734,0
quintiles-transnational-holdings,3237,0.083,4.309545876,4.294408403,4.294408403,1
quintiles-transnational-holdings,743,0.019051282,153.7429341,141.6433378,143.5841184,8
qvc,85347,0.41656051,228.5863475,106.0035854,105.0731484,13
qvc,119538,0.58343949,254.9046496,254.449355,254.4459753,0
rackspace,1163,0.020446554,205.6491831,16.92863285,45.49269132,2
rackspace,45620,0.802039381,254.150263,254.0722271,254.0806006,0
rackspace,8677,0.152549226,2.468595137,2.468595137,2.468595137,1
rackspace,1420,0.024964838,138.7260563,134.0302817,134.5556338,6
ralph-lauren,64379,0.906733708,254.4595909,254.4595909,254.4595909,0
ralph-lauren,5170,0.072815876,5.575048356,5.575048356,5.575048356,1
ralph-lauren,1452,0.020450416,146.4497245,146.4497245,146.4497245,8
ramada,5681,0.104947166,177.8547791,35.96849146,73.08466819,13
ramada,48451,0.895052834,254.5767476,253.7995913,254.0035293,0
raymond-james,2288,0.124374864,23.67993004,58.25360735,102.2138172,3
raymond-james,16108,0.875625136,251.0265069,251.9593395,252.6456639,0
raytheon,107354,0.443452147,227.179453,26.45976862,56.26821544,2
raytheon,134733,0.556547853,254.8833619,254.0443544,254.169283,0
realogy-holdings-corp,2612,0.064503383,175.4766462,171.8491577,138.3418836,12
realogy-holdings-corp,2895,0.071492073,14.26666667,80.49913644,69.34818653,4
realogy-holdings-corp,34987,0.864004544,254.4532255,254.5401149,254.439649,0
regions,5270,0.081349758,82.10777989,135.4440228,56.96793169,4
regions,4828,0.074526875,138.1348384,187.185377,75.93682684,10
regions,54684,0.844123368,254.4316619,254.6169081,254.2794967,0
reinsurance-group-of-america,30960,0.451502822,225.0932494,15.58401163,14.64925711,2
reinsurance-group-of-america,37611,0.548497178,254.7228205,253.217463,253.217463,0
reliance-steel-aluminum-co,2099,0.058034727,34.70843259,91.6674607,66.85802763,4
reliance-steel-aluminum-co,627,0.017335766,72.71291866,115.9266348,112.0829346,6
reliance-steel-aluminum-co,30974,0.856392391,253.9796281,254.2288048,254.1886421,0
reliance-steel-aluminum-co,2468,0.068237116,139.2836305,148.7893031,148.9971637,8
republic-services,1551,0.067883403,210.8033527,34.15151515,77.71889104,13
republic-services,1192,0.052170868,29.79446309,68.13422819,106.3942953,3
republic-services,20105,0.879945728,253.3376772,252.7826909,253.1808505,0
reynolds-american,44831,0.105507545,227.5778814,118.0775356,60.90131828,5
reynolds-american,12945,0.030465418,143.1586713,182.7921978,67.41954423,10
reynolds-american,85296,0.200739925,20.77692975,128.7251219,168.5025089,9
reynolds-american,281836,0.663287112,254.2529556,253.3261507,252.4049944,0
rite-aid-corporation,15875,0.249136849,239.0265197,62.06985827,66.06154331,2
rite-aid-corporation,11558,0.18138732,3.832064371,79.28318048,153.3286901,3
rite-aid-corporation,36287,0.569475832,253.6051203,252.8276242,253.2190867,0
rockwell-automation,8363,0.131653102,193.4100203,19.65311491,30.12112878,2
rockwell-automation,44285,0.697149064,253.5785932,252.6207068,252.6733431,0
rockwell-automation,10875,0.171197834,72.70390805,72.70390805,72.70390805,6
ross-dress-for-less,22180,0.309309979,4.491118124,110.6494139,195.1214157,3
ross-dress-for-less,49528,0.690690021,252.7334033,253.4115854,254.2447908,0
royal-caribbean-cruises,10866,0.145374273,248.539573,185.0191423,50.56193632,11
royal-caribbean-cruises,8991,0.120288983,8.243465688,26.12479146,84.17361806,7
royal-caribbean-cruises,23622,0.316034517,19.64511896,116.6892727,183.5450428,3
royal-caribbean-cruises,1042,0.013940732,2.36E-12,2.79462572,79.35988484,7
royal-caribbean-cruises,30224,0.404361496,252.8340061,253.5003639,254.0663049,0
rr-donnelley-and-sons-co,29343,0.202779467,18.33329925,14.33329925,15.33329925,1
rr-donnelley-and-sons-co,112304,0.776094648,254.4099053,254.4020961,254.4030934,0
rr-donnelley-and-sons-co,3057,0.021125885,99.93653909,97.29931305,98.1501472,6
ryder-system,11030,0.148053691,205.9704442,30.79909338,39.03227561,2
ryder-system,53888,0.723328859,254.6432601,254.4199822,254.4305597,0
ryder-system,7855,0.105436242,2.958370465,2.958370465,2.958370465,1
ryder-system,1727,0.023181208,182.6381008,151.3717429,152.4562826,8
sabre,56966,0.383542275,226.3427308,28.75250149,47.53507355,2
sabre,91560,0.616457725,254.8918523,254.1434797,254.2113587,0
safeway,44617,0.18478621,36.2971289,32.32162629,33.3116301,1
safeway,23429,0.097033779,212.3578228,38.81835646,45.61558164,2
safeway,173406,0.718180011,254.2913961,254.1535321,254.1641658,0
salesforce,9331,0.36420765,7.025506377,161.2150895,222.8964741,9
salesforce,16289,0.63579235,252.5951255,254.219903,254.6702683,0
sams-club,1194,0.082487047,35.0947192,115.5607712,170.96228,3
sams-club,229,0.01582038,129.209607,191.7641921,25.12663755,10
sams-club,13052,0.901692573,253.3870375,253.9856738,254.2203325,0
samsung,28136,0.386276583,4.998294,78.40627666,162.2731021,3
samsung,44703,0.613723417,253.3219023,253.6583898,254.2319531,0
sandisk,20219,0.265480567,236.0310599,26.09728473,34.62925961,2
sandisk,55941,0.734519433,254.847071,253.5061761,253.5457893,0
sanmina-corporation,7779,0.118098043,238.0282813,58.02121095,67.10091271,2
sanmina-corporation,55626,0.844494375,254.8502499,254.7208859,254.724733,0
sanmina-corporation,1739,0.026400887,3.852213916,3.852213916,3.852213916,1
sanmina-corporation,725,0.011006695,187.1268966,165.72,166.5227586,8
santander,43861,0.600794466,254,1.053190762,1.053190762,2
santander,29144,0.399205534,254.9922454,252.9648984,252.9648984,0
sap,125214,0.626461538,254.1464054,254.4266216,254.7541888,0
sap,41599,0.208125078,7.93394072,164.4914782,229.1413736,9
sap,33062,0.165413383,27.11321154,107.4771036,194.5949126,3
schlumberger,25353,0.337185796,4.092809529,56.12093243,115.4221986,3
schlumberger,49837,0.662814204,252.9327207,253.1329735,253.5526215,0
seaboard-corporation,2214,0.020847458,154.1160795,128.869467,39.7131888,12
seaboard-corporation,14154,0.133276836,22.20313714,19.94008337,69.64890836,7
seaboard-corporation,86466,0.814180791,253.9931193,253.987927,253.9466892,0
seaboard-corporation,3366,0.031694915,153.1482584,151.270914,161.9187258,8
seagate,2337,0.051919488,110.8891742,192.4565682,75.35301669,10
seagate,41203,0.915378121,254.5810742,254.6840764,254.5472902,0
seagate,1472,0.03270239,151.3288043,158.5523098,151.3247283,8
sealed-air-corporation,6780,0.093814861,0.018584071,140.0384956,152.7746313,9
sealed-air-corporation,1564,0.021641068,209.4002558,174.8932225,48.9488491,11
sealed-air-corporation,1428,0.019759236,165.6211485,211.7205882,214.5637255,8
sealed-air-corporation,1382,0.019122734,79.70115774,173.02822,175.6230101,8
sealed-air-corporation,61116,0.8456621,253.2999051,254.7026965,254.6972151,0
sears-holdings-corporation,798,0.010213746,22.6754386,17.03132832,18.59398496,1
sears-holdings-corporation,2465,0.031549981,41.22434077,37.42555781,38.41095335,1
sears-holdings-corporation,70844,0.906745168,254.412879,254.3956016,254.3956016,0
sears-holdings-corporation,2565,0.032829899,1.627680312,0.216764133,0.513450292,1
sears-holdings-corporation,1458,0.018661206,156.1865569,155.3141289,155.5294925,8
seiyu,77756,0.668006873,201.0197155,14.63573229,18.49818663,2
seiyu,38644,0.331993127,254.4255512,253.2894628,253.3011075,0
sempra-energy,1220,0.028643877,14.93032787,37.84590164,98.6352459,7
sempra-energy,851,0.019980278,192.3772033,4.568742656,57.58049354,13
sempra-energy,39536,0.928249437,254.5475263,254.5440611,254.5636635,0
sempra-energy,985,0.023126409,161.3908629,157.0243655,173.6111675,8
sheraton,44602,0.86270793,253.899713,253.899713,253.899713,0
sheraton,5243,0.101411992,4.251192066,4.251192066,4.251192066,1
sheraton,1855,0.035880077,127.1800539,127.1800539,127.1800539,6
sherwin-williams,1982,0.038957465,40.1493441,122.167003,180.2255298,9
sherwin-williams,628,0.012343738,220.2515924,87.85191083,84.83757962,13
sherwin-williams,48266,0.948698797,253.310322,253.6841669,253.8600464,0
siemens,7990,0.264044944,5.012891114,164.8332916,180.7598248,9
siemens,22270,0.735955056,252.8210148,254.1127975,254.2770543,0
simon-property-group,46346,0.868227801,254.361563,254.361563,254.361563,0
simon-property-group,5995,0.112307981,7.921934946,7.921934946,7.921934946,1
simon-property-group,1039,0.019464219,143.4311838,143.4311838,143.4311838,8
sirius,17388,0.23,5.773924546,103.8781919,151.9873476,3
sirius,58212,0.77,253.4065485,254.0162853,254.3735656,0
skechers,15630,0.328651331,33.78362124,101.0763276,176.5086372,3
skechers,31928,0.671348669,253.4974004,253.8095089,254.3071912,0
snap-on-inc,17890,0.255272395,255,2.981274455,2.981274455,2
snap-on-inc,52192,0.744727605,255,253.3629675,253.3629675,0
sonic-automotive,2004,0.035843961,246.1916168,125.74002,141.5414172,13
sonic-automotive,11939,0.213543437,240.0753832,7.500628193,45.07069269,2
sonic-automotive,41966,0.750612603,254.9244627,253.8281466,254.0069104,0
sony,54675,0.723750397,254.6680018,254.6680018,254.6680018,0
sony,19545,0.258723393,0.468610898,0.468610898,0.468610898,1
sony,1324,0.01752621,129.4856495,129.4856495,129.4856495,6
southern-company,14020,0.203829435,138.5348074,85.42560628,80.2689729,6
southern-company,53642,0.779872934,254.6683942,254.5584617,254.5507065,0
southern-company,1121,0.016297632,186.175736,159.3264942,157.191793,8
southwest,21220,0.26992991,12.70183789,74.13491989,159.6153157,7
southwest,2067,0.026293361,161.2027092,111.2089985,135.9482342,6
southwest,55326,0.703776729,253.9239779,253.9893902,254.4129523,0
spartannash-company,1765,0.023627845,174.6373938,198.6339943,134.1847025,12
spartannash-company,7807,0.104511379,0.356603049,110.2326118,81.50339439,4
spartannash-company,990,0.013253012,55.95151515,163.7939394,90.60707071,10
spartannash-company,64138,0.858607764,254.6973869,254.7967819,254.7298637,0
spectra-energy-corp,2108,0.030424617,3.120018975,114.4112903,188.2229602,3
spectra-energy-corp,8437,0.121770632,36.77219391,32.78997274,33.78997274,1
spectra-energy-corp,1575,0.022731865,16.73650794,11.31746032,12.58539683,1
spectra-energy-corp,55417,0.799829691,254.3370085,254.4063374,254.4645145,0
spectra-energy-corp,1749,0.025243195,144.3133219,149.8747856,155.4694111,8
spectrum,592,0.04476709,185.4627119,193.879661,198.8,8
spectrum,11512,0.870538415,254.4857565,254.539604,254.5700886,0
spectrum,1120,0.084694495,131.0973214,144.0241071,151.6767857,8
spirit-aerosystems-holdings,7002,0.098012318,27.53099115,63.94901457,144.1955156,7
spirit-aerosystems-holdings,64438,0.901987682,254.0476582,254.1897172,254.4712282,0
sprint,3932,0.054934615,250.6040183,218.2482197,15.14979654,11
sprint,61942,0.865401811,254.4358271,254.3736237,254.0489006,0
sprint,5702,0.079663574,4.269905296,4.269905296,4.269905296,1
sprite,2347,0.094041752,5.904559012,167.2901576,80.10907542,10
sprite,647,0.02592459,250.0170015,209.049459,7.154559505,11
sprite,1007,0.040349401,115.3078451,203.3803376,140.2333664,10
sprite,20956,0.839684257,253.6654419,254.5653751,253.8598015,0
st-jude-medical,4938,0.064025932,1.99473471,106.7588092,84.96334548,4
st-jude-medical,2450,0.031766613,34.89306122,29.87387755,30.9277551,1
st-jude-medical,66924,0.867734198,254.669685,254.6706712,254.6720459,0
st-jude-medical,1149,0.014897893,3.888598782,1.444734552,1.733681462,1
st-jude-medical,1664,0.021575365,147.3515625,165.5709135,161.094351,8
stanley-black--decker,41613,0.533192389,252.9487179,208.770937,10.18201043,11
stanley-black--decker,30024,0.384701134,254.9972022,254.9750866,254.8753331,0
stanley-black--decker,6408,0.082106477,10.71613608,8.880930087,3.976123596,1
staples,23899,0.329241748,202.1834805,5.22980041,5.21218461,2
staples,48689,0.670758252,254.4532441,252.8390807,252.8256485,0
starbucks,45589,0.34789344,15.62304503,116.4780539,71.28800807,4
starbucks,85454,0.65210656,252.2123131,253.2869146,252.7664357,0
starwood-hotels--resorts-worldwide,1402,0.020109296,177.1533524,179.0392297,180.9536377,8
starwood-hotels--resorts-worldwide,60040,0.861171273,254.6095936,254.6167555,254.6267821,0
starwood-hotels--resorts-worldwide,6969,0.099958404,5.37437222,6.565360884,7.162003157,1
starwood-hotels--resorts-worldwide,1308,0.018761026,97.12461774,101.0779817,105.3088685,6
state-farm-insurance-cos,7798,0.214998621,236.5571942,29.44819184,37.57168505,2
state-farm-insurance-cos,28472,0.785001379,254.8630233,252.7823827,252.819261,0
state-street,1837,0.107540101,87.18206522,141.2673913,186.2440217,9
state-street,15245,0.892459899,252.3611731,253.2327122,253.9331453,0
steel-dynamics,3487,0.046053066,214.9741898,39.00286779,62.52279897,2
steel-dynamics,5802,0.076627442,38.31782144,34.45070665,35.39658738,1
steel-dynamics,972,0.012837276,24.65020576,19.00925926,20.68518519,1
steel-dynamics,63098,0.833339937,254.7354908,254.6961235,254.7001014,0
steel-dynamics,1237,0.01633715,1.872271625,4.83E-13,0.351657235,1
steel-dynamics,1121,0.01480513,166.0124888,157.7305977,158.6057092,8
stryker,63189,0.735953878,254.3844023,254.3844023,254.3844023,0
stryker,21288,0.247938505,1.041054065,1.041054065,1.041054065,1
stryker,1383,0.016107617,112.845152,112.845152,112.845152,6
subway,9655,0.131467865,253.471362,241.5754531,0.903883998,11
subway,10202,0.138916122,2.469221721,84.8804156,67.30797883,4
subway,1513,0.020601852,1.96E-12,71.26040978,50.00528751,4
subway,1064,0.014488017,131.2161654,156.3505639,116.1954887,12
subway,51006,0.694526144,254.5796181,254.6720778,254.644336,0
sun-america,476,0.024147727,231.7331933,50.51260504,77.37605042,2
sun-america,838,0.042512175,46.56324582,90.07159905,145.4451074,3
sun-america,18398,0.933340097,254.0821828,253.7953582,254.062996,0
sunoco,13257,0.134684547,253.4904579,229.043675,0.885419024,11
sunoco,15818,0.160703038,23.35876849,83.25047414,136.3850676,3
sunoco,3643,0.037011074,224.9234148,46.36096624,61.7727148,2
sunoco,1666,0.016925734,125.4741897,147.07503,105.5594238,12
sunoco,64046,0.650675607,254.6936421,254.7735065,254.845892,0
suntrust,975,0.040738729,244.9117949,139.2164103,52.20923077,5
suntrust,1354,0.056574604,31.90761271,79.37398374,131.5602365,3
suntrust,21604,0.902686667,253.4944689,253.2565147,253.248137,0
supervalu,21041,0.27576671,238.6674112,39.85119529,32.95223611,2
supervalu,55259,0.72423329,254.806475,253.3022675,253.2762265,0
symantec,3970,0.05358348,252.3972292,180.7130982,17.40906801,11
symantec,61265,0.826899717,254.7466253,254.6509589,254.4950788,0
symantec,8078,0.109029559,1.627630602,1.587274078,1.498514484,1
symantec,777,0.010487245,139.7297297,139.0553411,137.6151866,8
synnex-corporation,11361,0.157708432,8.120675997,84.79552856,95.77651615,6
synnex-corporation,60677,0.842291568,253.109745,253.5693426,253.6462745,0
sysco,13817,0.202708254,16.64319317,139.3932113,213.4909894,9
sysco,759,0.011135237,81.9657444,183.8972332,56.94202899,10
sysco,53586,0.786156509,253.4599895,254.1532863,254.6332811,0
taco-bell,20557,0.29312287,56.9265457,63.60242253,153.6736391,7
taco-bell,8170,0.116496271,233.9477356,1.870134639,140.14541,13
taco-bell,817,0.011649627,250.7331701,222.9840881,28.15544676,11
taco-bell,2449,0.034920363,35.17394855,48.86565945,148.6986525,7
taco-bell,38138,0.543810868,253.4687975,253.2211705,253.9832188,0
targa-resources-corp,15183,0.097543269,18.61152783,67.65725753,131.0282932,3
targa-resources-corp,124280,0.79843756,253.8341783,253.8927543,254.1546441,0
targa-resources-corp,11235,0.072179321,2.901735648,2.901913663,2.901913663,1
targa-resources-corp,4956,0.03183985,170.4688194,125.9305752,144.9705348,6
tata-consultancy-services,6125,0.087983912,68.73779592,134.9100408,196.2662857,9
tata-consultancy-services,63490,0.912016088,253.7702,254.1584974,254.347472,0
teachers-insurance-and-annuity-association,116232,0.322158812,11.89878003,106.5071753,167.4459185,3
teachers-insurance-and-annuity-association,244559,0.677841188,250.3008885,253.1653589,254.4536165,0
tech-data,9592,0.12769413,2.142723103,85.41013344,140.3896997,3
tech-data,4455,0.05930748,38.14163861,175.4870932,211.5995511,9
tech-data,61070,0.812998389,253.1235795,254.0027837,254.3701326,0
tech-mahindra,10591,0.147589186,229.2185818,23.48748938,54.16693419,2
tech-mahindra,56330,0.784977703,254.5627552,253.7571454,253.8333925,0
tech-mahindra,4839,0.06743311,102.939657,99.74230213,99.76710064,6
telephone-and-data-systems,748,0.043167128,128.6029412,195.5548128,75.1684492,10
telephone-and-data-systems,2701,0.155874885,13.02813773,125.8726398,195.3072936,3
telephone-and-data-systems,13879,0.800957987,252.3379206,253.5325312,253.7566107,0
tenet-healthcare-corp,22318,0.186605351,38.38360891,99.51494376,147.4005915,3
tenet-healthcare-corp,7593,0.063486622,245.9117608,143.0387199,48.88805479,5
tenet-healthcare-corp,89689,0.749908027,253.610068,253.9316535,253.8921396,0
tenneco,4416,0.062364073,140.7556612,97.07382246,70.59759964,6
tenneco,53928,0.761587346,254.8005118,254.7790016,254.7662439,0
tenneco,11447,0.161657958,0.405870534,0.405870534,0.405870534,1
tenneco,1019,0.014390623,187.4416094,178.9116781,174.4219823,8
teradata,5231,0.152819164,238.7480405,143.1747276,39.00363219,5
teradata,28999,0.847180836,254.8515121,253.981689,253.0315873,0
terex-corporation,1876,0.034602331,237.0943497,28.72334755,36.84754797,2
terex-corporation,12175,0.224564704,44.19351129,40.89971253,41.89864476,1
terex-corporation,37215,0.686420983,253.9127234,253.7823727,253.7909714,0
terex-corporation,1117,0.020602774,21.55147717,17.04297225,17.84780662,1
terex-corporation,1833,0.033809208,159.5482815,142.1598472,143.1762139,8
tesla,4230,0.099745331,229.6553191,32.1248227,61.4248227,2
tesla,1019,0.024028485,227.7929342,2.284592738,36.36113837,2
tesla,37159,0.876226184,254.8857881,254.2160177,254.2795016,0
tesoro-corporation,21353,0.234627725,36.51501382,124.2398932,112.8468637,4
tesoro-corporation,5364,0.058939873,2.217002237,35.33612975,114.9925429,7
tesoro-corporation,64291,0.706432402,253.3533913,252.0628645,248.204193,0
texas-instruments,4244,0.056896182,255,1.488925542,1.488925542,2
texas-instruments,62662,0.840063278,254.7013661,254.5513549,254.5513549,0
texas-instruments,6199,0.083105427,1.959670915,1.959670915,1.959670915,1
texas-instruments,1487,0.019935114,155.8285138,140.2811029,140.2811029,8
textron,22709,0.368401415,2.971509093,75.54256022,143.5650183,3
textron,38933,0.631598585,253.4106285,253.6437213,254.1626384,0
the-bank-of-new-york-mellon,779,0.042603227,166.2734275,154.5596919,131.8318357,8
the-bank-of-new-york-mellon,16677,0.912059065,254.2976555,254.2856029,254.2604785,0
the-bank-of-new-york-mellon,829,0.045337709,86.94571773,87.94089264,89.99276236,6
the-hartford,7988,0.12303427,159.0950175,51.30270406,93.26552328,13
the-hartford,2904,0.044728533,48.50206612,195.3694904,239.9428375,9
